"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_03_RLTD_ORG_PTR_EIN","SR_03_RLTD_ORG_PTR_PRIMARY_ACT","SR_03_RLTD_ORG_PTR_DMCL_STATE","SR_03_RLTD_ORG_PTR_CTRL_NA","SR_03_RLTD_ORG_PTR_PREDMNTINCOME","SR_03_RLTD_ORG_PTR_ALLOC_X","SR_03_RLTD_ORG_PTR_GENERAL_X","SR_03_RLTD_ORG_PTR_NAME_L1","SR_03_RLTD_ORG_PTR_ADDR_L1","SR_03_RLTD_ORG_PTR_ADDR_CITY","SR_03_RLTD_ORG_PTR_ADDR_STATE","SR_03_RLTD_ORG_PTR_ADDR_ZIP"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","462558442","LOW-INC HSNG","IL","N/A","RELATED","0","0","2000 ILLINOIS AURORA LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","943222935","LOW-INC HSNG","CA","N/A","RELATED","0","0","2101 TELEGRAPH AVENUE ASSOC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","943140163","LOW-INC HSNG","CA","N/A","RELATED","0","0","2220 10TH AVENUE ASSOC (SANTANA APTS)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","473462784","LOW-INC HSNG","CA","N/A","RELATED","0","0","2698 CALIFORNIA LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","680340317","LOW-INC HSNG","CA","N/A","RELATED","0","0","2814 FIFTH STREET ASSOCIATES LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","471286361","LOW-INC HSNG","CA","N/A","RELATED","0","0","345 ARGUELLO LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","474654112","LOW-INC HSNG","CA","N/A","RELATED","0","0","455 FELL LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","363762788","LOW-INC HSNG","IL","N/A","RELATED","0","0","4707 MALDEN LTD PARTNERSHIP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","363855358","LOW-INC HSNG","IL","N/A","RELATED","0","0","5042 WINTHROP APARTMENTS LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","453582721","LOW-INC HSNG","CA","N/A","RELATED","0","0","55 LAGUNA LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","261233617","LOW-INC HSNG","IL","N/A","RELATED","0","0","901 WEST 63RD LP (ENGLEWOOD APARTMENTS)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","204465851","LOW-INC HSNG","GA","N/A","RELATED","0","0","ACQUISITION PROPERTIES GEORGIA I","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","262252791","LOW-INC HSNG","GA","N/A","RELATED","0","0","ADAMSVILLE GREEN LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","453540725","LOW-INC HSNG","WA","N/A","RELATED","0","0","ALLEGRE MERCY REDEVELOPMENT LLLP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","270194197","LOW-INC HSNG","GA","N/A","RELATED","0","0","ANTIOCH VILLAS LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","911546525","LOW-INC HSNG","WA","N/A","RELATED","0","0","APPIAN WAY MERCY LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","300296042","LOW-INC HSNG","CO","N/A","RELATED","0","0","AROMOR MERCY LLC (AROMOR APARTMENTS)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","823235725","LOW-INC HSNG","CA","N/A","RELATED","0","0","BALDWIN ROSE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","201031378","LOW-INC HSNG","WA","N/A","RELATED","0","0","BAYSHORE COURT","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","364027474","LOW-INC HSNG","IL","N/A","RELATED","0","0","BELRAY APARTMENTS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","651308081","LOW-INC HSNG","CA","N/A","RELATED","0","0","BENNETT HOUSE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","010477157","LOW-INC HSNG","IA","N/A","RELATED","0","0","BISHOPS BLOCK (BISHOPS BLOCK)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","270954394","LOW-INC HSNG","CO","N/A","RELATED","0","0","BLUFF MERCY LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","270992784","LOW-INC HSNG","ID","N/A","RELATED","0","0","BOISE SENIOR 202 OWNER LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","BOUNDARY VILLAGE","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","943135990","LOW-INC HSNG","CA","N/A","RELATED","0","0","BRENTWOOD GREEN VALLEY APTS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","943300509","LOW-INC HSNG","CA","N/A","RELATED","0","0","BRITTON STREET ASSOC(BRITTON COURT)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","201031378","LOW-INC HSNG","WA","N/A","RELATED","0","0","CAMBRIDGE APARTMENTS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","814939414","LOW-INC HSNG","CA","N/A","RELATED","0","0","CANDLESTICK POINT 11A LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","CASCADE APARTMENTS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","201031378","LOW-INC HSNG","WA","N/A","RELATED","0","0","CASCADE VILLAGE","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","CEDARWOOD I","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","CEDARWOOD IV","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770295344","LOW-INC HSNG","CA","N/A","RELATED","0","0","CENTRO PARTNERS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","201031378","LOW-INC HSNG","WA","N/A","RELATED","0","0","CHENEY GARDENS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","452262853","LOW-INC HSNG","CA","N/A","RELATED","0","0","COASTSIDE SENIOR HOUSING LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","830481233","LOW-INC HSNG","CA","N/A","RELATED","0","0","COLONIA SAN MARTIN ASSOCIATES LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","208033896","LOW-INC HSNG","OH","N/A","RELATED","0","0","COMMONS ON MAIN LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","261483851","LOW-INC HSNG","IL","N/A","RELATED","0","0","COUNTRYSIDE SENIOR APARTMENTS LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","352441770","LOW-INC HSNG","IL","N/A","RELATED","0","0","DANVILLE VETERANS HOUSING LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","651308078","LOW-INC HSNG","CA","N/A","RELATED","0","0","DOROTHY DAY COMMUNITY LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","330975782","LOW-INC HSNG","CA","N/A","RELATED","0","0","DOVE FAMILY HOUSING ASSOCIATES LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","462704216","LOW-INC HSNG","CA","N/A","RELATED","0","0","EDEN HOUSE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","461360554","LOW-INC HSNG","CA","N/A","RELATED","0","0","EL MONTE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","EVERGREEN MANOR","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","274160484","LOW-INC HSNG","WA","N/A","RELATED","0","0","EVERGREEN VISTA 1 OWNER LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","462841485","LOW-INC HSNG","WA","N/A","RELATED","0","0","FAMILY TREE & LINCOLN WAY LLLP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","FERNDALE VILLA","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","770601463","LOW-INC HSNG","WA","N/A","RELATED","0","0","FIRCREST","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","680318012","LOW-INC HSNG","CA","N/A","RELATED","0","0","FLORIN WOOD ASSOC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","311394513","LOW-INC HSNG","OH","N/A","RELATED","0","0","FRANCISCAN HOMES III LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","311463371","LOW-INC HSNG","OH","N/A","RELATED","0","0","FRANCISCAN HOMES IV LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","201882654","LOW-INC HSNG","IL","N/A","RELATED","0","0","GALEWOOD SLF ASSOCIATES LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","263800351","LOW-INC HSNG","IL","N/A","RELATED","0","0","GRAYSLAKE SENIOR HOUSING","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","320453460","LOW-INC HSNG","WI","N/A","RELATED","0","0","GREENWICH PARK APARTMENTS LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","271257130","LOW-INC HSNG","IL","N/A","RELATED","0","0","HWA-850 EASTWOOD LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","800769567","LOW-INC HSNG","WA","N/A","RELATED","0","0","IMPACT FAMILY VILLAGE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","473477829","LOW-INC HSNG","CA","N/A","RELATED","0","0","JFK TOWER LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","300529359","LOW-INC HSNG","IL","N/A","RELATED","0","0","JOHNSTON CENTER RE-USE LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","651308082","LOW-INC HSNG","CA","N/A","RELATED","0","0","JUNIPERO SERRA LP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","461841937","LOW-INC HSNG","IL","N/A","RELATED","0","0","KANKAKEE STATION STREET SENIOR HOUSING","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","680355465","LOW-INC HSNG","CA","N/A","RELATED","0","0","KENNEDY ESTATES HSG ASSOC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
