"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_04_RLTD_ORG_CORP_EIN","SR_04_RLTD_ORG_CORP_PRIMARY_ACT","SR_04_RLTD_ORG_CORP_DMCL_STATE","SR_04_RLTD_ORG_CORP_CTRL_NA","SR_04_RLTD_ORG_CORP_CTRL_512_X","SR_04_RLTD_ORG_CORP_TYPE","SR_04_RLTD_ORG_CORP_TOT_INCOME","SR_04_RLTD_ORG_CORP_EOY_ASSETS","SR_04_RLTD_ORG_CORP_PCT_OWN","SR_04_RLTD_ORG_CORP_NAME_L1","SR_04_RLTD_ORG_CORP_ADDR_L1","SR_04_RLTD_ORG_CORP_ADDR_CITY","SR_04_RLTD_ORG_CORP_ADDR_STATE","SR_04_RLTD_ORG_CORP_ADDR_ZIP"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","470779682","LOW-INC HSNG","IA","N/A","0","C",NA,NA,NA,"MCDERMOTT PLACE","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","208824753","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MCHG PARTNERS INC (MCHG)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","820489878","LOW-INC HSNG","ID","N/A","0","C",NA,NA,NA,"MERCY AFFORDABLE HOUSING INC (MAHI)","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","943382154","LOW-INC HSNG","CA","N/A","0","C",NA,NA,NA,"MERCY COMMERCIAL CALIFORNIA","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","464227209","LOW-INC HSNG","CA","N/A","0","C",NA,NA,NA,"MERCY EDEN HOUSE LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","205825081","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"MERCY GALEWOOD SLF INC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","273316657","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MERCY HOUSING GEORGIA XI GP LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","208829364","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MERCY LITHONIA PARK VIEW INC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","274446431","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"MERCY STERLING NFP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","264584262","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"MHL KEATING MM LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","611828386","LOW-INC HSNG","CO","N/A","0","C",NA,NA,NA,"MHMP 12 HOLLY PARK EAST AND WEST GP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","611689475","LOW-INC HSNG","CO","N/A","0","C",NA,NA,NA,"MHMP CO GP INC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","271321251","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE ADAMSVILLE GREEN SENIOR PARTNERS","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","273284075","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE ARBORS LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","473464689","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE MERCY PARK GP LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","582434289","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE SAVANNAH GARDENS PHASE III LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","454967129","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE SAVANNAH GARDENS PHASE IV GP","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","462777338","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MHSE SAVANNAH GARDENS PHASE V GP LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","262380898","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"MPI HIGHLAND PLACE LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","364570431","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"NEAR NORTH APARTMENTS CORP NF","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","272523309","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"NEW STERLING PARK MM LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","473225087","LOW-INC HSNG","WA","N/A","0","C",NA,NA,NA,"NEW TACOMA CONDOMINIUM ASSOCIATION","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","364304417","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"ROSELAND APARTMENTS CORPORATION","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","203591948","LOW-INC HSNG","GA","N/A","0","C",NA,NA,NA,"SAVANNAH ROSE OF SHARON LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","364027475","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"SOUTH LOOP APARTMENTS CORPORATION","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","270954394","LOW-INC HSNG","CO","N/A","0","C",NA,NA,NA,"STAPLETON II MERCY LLC","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132","475247951","PENDLETON MINISTRIES 2 INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922949349301132_public.xml","363855355","LOW-INC HSNG","IL","N/A","0","C",NA,NA,NA,"WINTHROP APARTMENTS CORPORATION","1600 BROADWAY SUITE 2000","DENVER","CO","80202"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","453513698","SPONSOR ORGANIZATION","CT","N/A","0","C",NA,NA,NA,"CAPITOL TOWERS RHF HOUSING INC","470 BROAD STREET","HARTFORD","CT","06106"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","521901330","SPONSOR ORGANIZATION","VA","N/A","0","C",NA,NA,NA,"CARLIN RHF HOUSING INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912118986","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"CHARLES STREET RHF HOUSING INC","10 TEMPLE PLACE","BOSTON","MA","02111"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","272262481","SPONSOR ORGANIZATION","NV","N/A","0","C",NA,NA,NA,"COLLEGE VILLAS RHF HOUSING INC","511 COLLEGE AVENUE","HENDERSON","NV","89105"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","461170579","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"CONGREGATIONAL TOWER LLC","288 F STREET","CHULA VISTA","CA","91910"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","461443891","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"CONGREGATIONAL TOWER RHF HOUSING INC","288 F STREET","CHULA VISTA","CA","91910"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953930162","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"FOUNDATION FINANCIAL SERVICES INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","731698527","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"HAMILTON RHF HOUSING INC","175 FEDERAL STREET SUITE 700","BOSTON","MA","02111"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","412089814","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"MASON PLACE RHF HOUSING INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","275104715","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"PIONEER TOWERS RHF HOUSING LLC","575 P STREET","SACRAMENTO","CA","95814"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330322654","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"RETIREMENT ENTERPRISES INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","263792834","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"RIVERSIDE RHF HOUSING INC","24 STATE STREET","LEOMINSTER","MA","01453"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","743062143","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"SEABURY HEIGHTS RHF HOUSING INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","271605363","SPONSOR ORGANIZATION","CT","N/A","0","C",NA,NA,NA,"SHEPHERD PARK RHF HOUSING INC","170 SISSON AVE","HARTFORD","CT","06105"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912118985","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"SYMPHONY EAST RHF HOUSING INC","334 MASSACHUSETTS AVENUE","BOSTON","MA","02111"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912118974","SPONSOR ORGANIZATION","MA","N/A","0","C",NA,NA,NA,"SYMPHONY WEST RHF HOUSING INC","333 MASSACHUSETTS AVENUE","BOSTON","MA","02111"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330369183","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"UNITED CONGREGATE CARE INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","462888279","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"VISTAS RHF HOUSING LLC","15211 SHERMAN WAY","VAN NUYS","CA","91405"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","462888355","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"WEST VALLEY RHF HOUSING LLC","14650 SHERMAN WAY","VAN NUYS","CA","91405"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","262776297","SPONSOR ORGANIZATION","CA","N/A","0","C",NA,NA,NA,"3555 WHITTIER RHF HOUSING LLC","3555 WHITTIER BLVD","LOS ANGELES","CA","90023"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","461061727","SPONSOR ORGANIZATION","RI","N/A","0","C",NA,NA,NA,"ESSEX VILLAGE RHF HOUSING INC","12 FISCHER DRIVE","NORTH KINGSTON","RI","02852"
